time,open,high,low,close,55EMA,89EMA,200EMA,Plot
1364349600,556.86,558.07,552.82,558.07,549.5660978003925,542.6155389914178,513.5189934118034,NaN
1364364000,558.29,558.29,554.83,554.83,549.7540943075213,542.8869714582752,513.9300482037257,NaN
1364436000,556.14,556.16,550.47,552.64,549.857162367967,543.1037054258691,514.3152218534399,NaN
1364450400,552.96,553.97,551.4,551.92,549.9308351405397,543.299623083072,514.6893987504205,NaN
1364522400,549.52,550.18,543.26,550.18,549.9397338855204,543.4525203478926,515.0425390613616,NaN
1364536800,550.06,553.88,549.73,552.28,550.0233148181803,543.6486865623839,515.413061060751,NaN
1364781600,553.38,560.8,551.8,560.69,550.4042678603881,544.0273824165531,515.8635778661167,NaN
1364796000,560.95,566.98,560.94,566.98,550.9962582939457,544.5374405850741,516.3721989818766,NaN
1364868000,568.04,575.03,568.04,570.79,551.7031776405905,545.1208307942948,516.9136696387734,NaN
1364954400,571.61,574.47,570.39,572.27,552.4377070105694,545.7241456655327,517.4644788960991,NaN
1364968800,572.43,572.43,567.25,569.33,553.0410031887634,546.2487202062986,517.9805537329538,NaN
1365040800,569.45,571.45,564.26,568.15,553.5806102177361,546.7354153128252,518.4797522032727,NaN
1365055200,567.44,567.82,564.09,564.39,553.966659852817,547.1277394169847,518.9365705893098,NaN
1365127200,567.66,568.82,564.05,567.46,554.4485648580735,547.5795674299405,519.4193907824509,NaN
1365141600,567.21,570.83,567.09,570.2,555.0111161131423,548.0822437092752,519.9246704761579,NaN
1365386400,572.22,574.43,569.7,573.66,555.6771476805301,548.6506382935136,520.4593503719175,NaN
1365400800,573.96,576.06,572.88,575.02,556.3679638347969,549.2366241092133,521.0022424080178,NaN
1365472800,573.21,578.95,572.58,577.63,557.1273222692685,549.8675880178974,521.5657026825648,NaN
1365487200,577.24,579.04,575.93,575.93,557.7988464739375,550.4467527286108,522.1066409643304,NaN
1365559200,576.24,581.01,574.96,576.39,558.4628162427255,551.0232693346417,522.6467738900584,NaN
1365573600,575.98,577.01,571.78,571.98,558.9455728054853,551.4889744605385,523.1376517617991,NaN
1365645600,562.04,564.38,558.61,562.69,559.0793023481466,551.7378861391933,523.5312074656619,NaN
1365660000,562.11,563.18,557.56,557.68,559.0293272642842,551.8699331138779,523.870996446103,NaN
